,pair1,pair2,tvl,apr,network,apy,type_of_agriculture,dex,date,Website,Network,Grade
15851,USDT,OXY,0.0,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15852,USDT,PHI,0.0,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15853,USDT,PHOON,555068.0135809,1.8296994,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15854,USDT,PIZZA,6325.54,151.77,BSC,354.73896224377313,FARM,https://pizzafinance.app,2021-07-12,https://pizzafinance.app,BSC,D
15855,USDT,PNG,623540.44,42.71,AVAX,53.242325919296206,FARM,https://app.pangolin.exchange/#/png,2021-07-12,https://app.pangolin.exchange/#/png,AVAX,B
15856,USDT,PPAY,163.6174878,0.08623032,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15857,USDT,PZAP,31802.66,181.79,MATIC,513.1184164281677,FARM,https://farm.polyzap.finance,2021-07-12,https://farm.polyzap.finance,MATIC,C
15858,USDT,Qi,329.77,929.60,BSC,969622.2171028765,FARM,https://qiswap.finance,2021-07-12,https://qiswap.finance,BSC,C
15859,USDT,RASTA,8531.19,207.92,BSC,695.1021226994241,FARM,https://app.rasta.finance,2021-07-12,https://app.rasta.finance,BSC,D
15860,USDT,RAY,32483543.639161374,0.62,SOL,,POOL,Raydium,2021-07-12,Raydium,SOL,B
15861,USDT,RUNE,77.3219145,0.07632900000000001,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15862,USDT,SAKE,141.89783519999997,0.11508647999999999,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
15863,USDT,SASHIMI,6698.25,200.42,BSC,637.9586226154606,FARM,https://bsc.sashimi.cool/,2021-07-12,https://bsc.sashimi.cool/,BSC,C
15864,USDT,SBTS,12306.63,82794.88,BSC,5.371099151487739e+189,FARM,https://sabertoothswap.com,2021-07-12,,,
15865,USDT,SDO,1.02,0.00,BSC,0.0,FARM,https://dollar.supra.finance,2021-07-12,https://dollar.supra.finance,BSC,D
15866,USDT,SOL,40591872.23084611,3.04,SOL,,POOL,Raydium,2021-07-12,Raydium,SOL,B
15867,USDT,SOLPAD,183786.1589745629,13.81,SOL,,POOL,Raydium,2021-07-12,Raydium,SOL,B
15868,USDT,SPDR,347259.3274786,0.880716,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
15869,USDT,SPICE,3574.454106,0.732828,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15870,USDT,SRM,161015.9643807974,7.87,SOL,,POOL,Raydium,2021-07-12,Raydium,SOL,B
15871,USDT,SSO,571.44,199.39,BSC,630.4376392879897,FARM,https://dollar.supra.finance,2021-07-12,https://dollar.supra.finance,BSC,D
15872,USDT,SUM,203.42787779999998,2.1869574,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15873,USDT,SUSHI,9328676.793226767,3.98,SOL,,POOL,Raydium,2021-07-12,Raydium,SOL,B
15874,USDT,SUSHI,2202.8774733,4.3259609999999995,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15875,USDT,SXP,360430.94,26.98,ETH,30.95719577212752,FARM,https://swipe.org/farm,2021-07-12,https://swipe.org/farm,ETH,B
15876,USDT,Shield,3.54,4089.42,MATIC,6.820136936065264e+18,FARM,https://avengers.exchange,2021-07-12,https://avengers.exchange,MATIC,D
15877,USDT,TACO,2545.41,592.70,BSC,35659.18743758566,FARM,hhttps://taco.finance/,2021-07-12,hhttps://taco.finance/,BSC,D
15878,USDT,TBIRD,54.35,826.85,BSC,355444.6310750572,FARM,https://thunderbird.finance/,2021-07-12,https://thunderbird.finance/,BSC,C
15879,USDT,TIGON,15.33,3867.55,MATIC,9.224174434893708e+17,FARM,https://www.polytiger.com/,2021-07-12,https://www.polytiger.com/,MATIC,D
15880,USDT,TOMAHAWK,77.77,3569.54,BSC,6.170845660543649e+16,FARM,https://tomahawk.farm/,2021-07-12,https://tomahawk.farm/,BSC,D
15881,USDT,TOMO,78415.6064745433,11.03,SOL,,POOL,Raydium,2021-07-12,Raydium,SOL,B
15882,USDT,TTT,0.8562609000000001,0.0009741600000000001,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15883,USDT,TUSD,0.00,0,BSC,0.0,FARM,https://garudaswap.finance,2021-07-12,https://garudaswap.finance,BSC,D
15884,USDT,TUSD,1.30,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-07-12,https://gocerberus.finance,BSC,C
15885,USDT,TWT,315.2823601,0.056985839999999996,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15886,USDT,UNI,78331.2748625,4.41202512,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
15887,USDT,UNOWN,70.70,1968.08,BSC,21124713299.87471,FARM,https://www.unownswap.com,2021-07-12,https://www.unownswap.com,BSC,D
15888,USDT,USDC,78605994.27,9.51,BSC,9.975520386445025,FARM,https://pancakeswap.finance,2021-07-12,https://pancakeswap.finance,BSC,B
15889,USDT,USDC,6049391.18,3.73,BSC,3.8002397273557476,FARM,https://autofarm.network,2021-07-12,https://autofarm.network,BSC,C
15890,USDT,USDC,2747775.03,5.13,BSC,5.263484305285138,FARM,https://autofarm.network,2021-07-12,https://autofarm.network,BSC,C
15891,USDT,USDC,400999.24,13.84,BSC,14.840470643181881,FARM,https://app.swamp.finance,2021-07-12,https://app.swamp.finance,BSC,C
15892,USDT,USDC,0.00,0.00,BSC,0.0,FARM,https://shrimpswap.finance,2021-07-12,https://shrimpswap.finance,BSC,D
15893,USDT,USDC,978.47,0.00,BSC,0.0,FARM,https://garudaswap.finance,2021-07-12,https://garudaswap.finance,BSC,D
15894,USDT,USDC,13599.15,4.18,BSC,4.268342525766644,FARM,https://frankenstein.finance,2021-07-12,https://frankenstein.finance,BSC,F
15895,USDT,USDC,13129291.37,27.31,BSC,31.389746146927223,FARM,https://biswap.org,2021-07-12,https://biswap.org,BSC,D
15896,USDT,USDC,1214.28,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-07-12,https://gocerberus.finance,BSC,C
15897,USDT,USDC,106340.00,65.19,BSC,91.80682055715342,FARM,https://app.pancakefork.finance,2021-07-12,https://app.pancakefork.finance,BSC,F
15898,USDT,USDC,2942.22,65.63,BSC,92.65111363324203,FARM,https://werewolf.farm,2021-07-12,https://werewolf.farm,BSC,C
15899,USDT,USDC,53.76,582.09,BSC,32113.56548904684,FARM,https://antdefi.io,2021-07-12,https://antdefi.io,BSC,C
15900,USDT,USDC,46240386.77,7.94,BSC,8.262794200881585,FARM,https://mdex.com,2021-07-12,https://mdex.com,BSC,C
15901,USDT,USDC,333.7275562097,0.0,SOL,,POOL,Raydium,2021-07-12,Raydium,SOL,B
15902,USDT,USDC,9987.06,8.51,ETH,8.881514381619414,FARM,https://sakeswap.finance,2021-07-12,https://sakeswap.finance,ETH,C
15903,USDT,USDC,307238.51,15.71,ETH,17.007307124749914,FARM,https://swipe.org/farm,2021-07-12,https://swipe.org/farm,ETH,B
15904,USDT,USDC,106401464.82,14.85,ETH,16.00577630710125,FARM,https://dmm.exchange/,2021-07-12,https://dmm.exchange/,ETH,B
15905,USDT,USDC,36106.67,11.02,MATIC,11.648277854269429,FARM,https://swap.cometh.io/#/stake,2021-07-12,https://swap.cometh.io/#/stake,MATIC,C
15906,USDT,USDC,74061868.13,4.83,MATIC,4.948210015733201,FARM,https://app.sushi.com,2021-07-12,https://app.sushi.com,MATIC,A
15907,USDT,USDC,58500.73,91.74,MATIC,149.98957232560772,FARM,https://farm.polyzap.finance,2021-07-12,https://farm.polyzap.finance,MATIC,C
15908,USDT,USDC,51162476.28,36.62,MATIC,44.19789209157165,FARM,https://exchange.dfyn.network,2021-07-12,https://exchange.dfyn.network,MATIC,B
15909,USDT,USDC,1983.44,82.27,MATIC,127.45317777253828,FARM,https://polywolf.finance,2021-07-12,https://polywolf.finance,MATIC,F
15910,USDT,USDC,2836.49,0.00,MATIC,0.0,FARM,https://polydex.fi,2021-07-12,https://polydex.fi,MATIC,D
15911,USDT,USDC,24278774.60,7.09,MATIC,7.346648211081375,FARM,https://app.wault.finance/polygon,2021-07-12,https://app.wault.finance/polygon,MATIC,B
15912,USDT,USDC,354228.90,8.95,MATIC,9.361533502665665,FARM,https://app.firebird.finance,2021-07-12,https://app.firebird.finance,MATIC,C
15913,USDT,USDC,2041369.82,62.16,MATIC,86.09205850992193,FARM,https://takodefi.com,2021-07-12,https://takodefi.com,MATIC,D
15914,USDT,USDC,45427408.59,12.16,ETH,,FARM,https://dmm.exchange/,2021-07-12,https://dmm.exchange/,ETH,B
15915,USDT,USDC,34286222.1789051,0.9085135200000001,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
15916,USDT,USDC,953.3952715,0.11678844000000001,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15917,USDT,UST,19.56,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-07-12,https://gocerberus.finance,BSC,C
15918,USDT,UST,13390993.52,64.58,MATIC,90.64242388026085,FARM,https://exchange.dfyn.network,2021-07-12,https://exchange.dfyn.network,MATIC,B
15919,USDT,VAI,119.25,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-07-12,https://gocerberus.finance,BSC,C
15920,USDT,VEGAN,1.32,268.79,BSC,1355.6699385332104,FARM,https://veganswap.finance,2021-07-12,https://veganswap.finance,BSC,D
15921,USDT,VEGETA,5.3457464,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15922,USDT,VNDC,519.40,0.00,BSC,0.0,FARM,https://app.bami.money,2021-07-12,https://app.bami.money,BSC,D
15923,USDT,VSD,0.00,0,ETH,0.0,FARM,https://valueset.finance/,2021-07-12,,,
15924,USDT,VXC,8.5035183,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15925,USDT,WAN,95662.8204996,0.6797896800000001,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15926,USDT,WEREWOLF,1083.65,1069.08,BSC,3769184.404136958,FARM,https://werewolf.farm,2021-07-12,https://werewolf.farm,BSC,C
15927,USDT,WEX,2936290.94,223.26,BSC,826.0885130534288,FARM,https://app.wault.finance,2021-07-12,https://app.wault.finance,BSC,B
15928,USDT,WMATIC,1804166.94,52.00,MATIC,68.14053144974311,FARM,https://app.wault.finance/polygon,2021-07-12,https://app.wault.finance/polygon,MATIC,B
15929,USDT,WMATIC,121016.06,27.55,MATIC,31.70522287552211,FARM,https://app.firebird.finance,2021-07-12,https://app.firebird.finance,MATIC,C
15930,USDT,WMATIC,4289007.90,154.06,MATIC,365.22818551961234,FARM,https://takodefi.com,2021-07-12,https://takodefi.com,MATIC,D
15931,USDT,WOLF,63.030496899999996,0.01062828,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
15932,USDT,WOO,0.0,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15933,USDT,WPRCY,810.650141,0.51061032,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15934,USDT,Warden,2006925.13,141.23,BSC,309.42138092659314,FARM,https://www.wardenswap.finance,2021-07-12,https://www.wardenswap.finance,BSC,D
15935,USDT,XBE,1169141.32,0.00,ETH,0.0,FARM,http://app.eurxb.finance,2021-07-12,http://app.eurxb.finance,ETH,D
15936,USDT,XBE,263620.65,0,ETH,0.0,FARM,http://app.eurxb.finance,2021-07-12,http://app.eurxb.finance,ETH,D
15937,USDT,XBE,124067.4094514,3.99383208,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15938,USDT,XIV,2976.7913432,1.09755948,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15939,USDT,XRP,278424.58,10.12,BSC,10.648239872786935,FARM,https://autofarm.network,2021-07-12,https://autofarm.network,BSC,C
15940,USDT,XRP,73644.82,15.07,BSC,16.261165165315774,FARM,https://app.swamp.finance,2021-07-12,https://app.swamp.finance,BSC,C
15941,USDT,XRP,6664.72,4.26,BSC,4.3517809238477145,FARM,https://frankenstein.finance,2021-07-12,https://frankenstein.finance,BSC,F
15942,USDT,XRP,10591562.73,57.96,BSC,78.4503633458467,FARM,https://mdex.com,2021-07-12,https://mdex.com,BSC,C
15943,USDT,XYZ,136.0347746,0.86135856,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15944,USDT,Xi,0.0,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15945,USDT,YFI,1084368.428075049,2.51,SOL,,POOL,Raydium,2021-07-12,Raydium,SOL,B
15946,USDT,YFI,1.2019187,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15947,USDT,YFV,0.0,0.0,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
15948,USDT,YFX,104723.61474749999,1.28536368,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15949,USDT,YTS,910.91,106.20,AVAX,188.76932457841514,FARM,https://exchange.yetiswap.app,2021-07-12,https://exchange.yetiswap.app,AVAX,D
15950,USDT,ZEX,815.35,556.51,BSC,24941.04171935912,FARM,https://www.zexswap.finance,2021-07-12,https://www.zexswap.finance,BSC,D
15951,USDT,ZKS,756.8020134,1.2396162,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15952,USDT,ZRX,4083.9087488,0.9579145200000001,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
15953,USDT,aETHB,1103.876179,0.26742288000000003,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15954,USDT,crDAI,0.0,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15955,USDT,kUSD,1008.30,0,ETH,0.0,FARM,https://kine.finance,2021-07-12,https://kine.finance,ETH,C
15956,USDT,lowb,8.26,8.26,BSC,8.609712928880775,FARM,https://mushrooms.finance,2021-07-12,https://mushrooms.finance,BSC,C
15957,USDT,pWINGS,2624.38,4167.46,MATIC,1.3749188214735532e+19,FARM,https://app.firebird.finance,2021-07-12,https://app.firebird.finance,MATIC,C
15958,USDT,sil,1934380.5411933,0.8621080799999998,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15959,USDT,unknown,31.934723184,0.0,SOL,,POOL,Raydium,2021-07-12,Raydium,SOL,B
15960,USDT,wanWASP,1692.3659011,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15961,USDT,wanXRP,0.0,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15962,USDT,xSAT,10856.10,242.03,BSC,1015.9719729763349,FARM,https://satis.finance,2021-07-12,https://satis.finance,BSC,C
15963,USDT,xSUSHI,13.1282124,0.08707824,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15964,USDT,y3Crv,0.0,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
15965,USDT SLP,DERI,1002221.18,6.74,ETH,,FARM,https://app.sushi.com/farms,2021-07-12,https://app.sushi.com/farms,ETH,C
15966,USDT-LINK,11 - kmWETH,0.00,0,MATIC,0.0,FARM,https://gemstones.finance,2021-07-12,https://gemstones.finance,MATIC,C
15967,USDT-LP,,790596.67,0,ETH,0.0,FARM,https://cvi.finance,2021-07-12,https://cvi.finance,ETH,D
15968,USDTv2,35 - stkBNB,0.00,0,BSC,0.0,FARM,https://wheat.growthdefi.com,2021-07-12,https://wheat.growthdefi.com,BSC,C
15969,USDTv2,38 - stkBUSD,0.00,0,BSC,0.0,FARM,https://wheat.growthdefi.com,2021-07-12,https://wheat.growthdefi.com,BSC,C
15970,USDap,BAG,751758.20,307.41,ETH,2035.3739988419136,FARM,https://bondappetit.io,2021-07-12,https://bondappetit.io,ETH,C
15971,USDap,USDC,1814399.16,119.73,ETH,230.46829815599392,FARM,https://bondappetit.io,2021-07-12,https://bondappetit.io,ETH,C
15972,USDf,USDC,5568.82,232.94,ETH,919.6030260020257,FARM,https://www.dollarprotocol.com/#/stake,2021-07-12,https://www.dollarprotocol.com/#/stake,ETH,F
15973,USE,DAI,105330.90,0,ETH,0.0,FARM,https://app.elena.finance,2021-07-12,https://app.elena.finance,ETH,D
15974,USF,ETH,3515121.57,161.84,ETH,402.6996056268765,FARM,https://app.unslashed.finance/,2021-07-12,https://app.unslashed.finance/,ETH,C
15975,UST,,34220712.66,111.77,BSC,205.25954003002877,FARM,https://www.jiggly.finance,2021-07-12,https://www.jiggly.finance,BSC,C
15976,UST,,34202718.70,84.07,BSC,131.57492774567393,FARM,https://farm.borgswap.exchange,2021-07-12,https://farm.borgswap.exchange,BSC,C
15977,UST,,34193004.72,0.00,BSC,0.0,FARM,https://garudaswap.finance,2021-07-12,https://garudaswap.finance,BSC,D
15978,UST,,34192766.29,116.07,BSC,218.6293694848969,FARM,https://www.elixir-swap.io,2021-07-12,https://www.elixir-swap.io,BSC,F
15979,UST,,34185102.68,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-07-12,https://gocerberus.finance,BSC,C
15980,UST,,34139150.83,0,BSC,0.0,FARM,https://marmelade.finance,2021-07-12,https://marmelade.finance,BSC,C
15981,UST,,34144167.57,1937.88,BSC,15859707878.200367,FARM,https://thoreum.finance,2021-07-12,https://thoreum.finance,BSC,C
15982,UST,,34144167.57,68.76,BSC,98.76502249310475,FARM,https://www.bsc.space-defi.com,2021-07-12,https://www.bsc.space-defi.com,BSC,D
15983,UST,BNB,40910.63,89.34,BSC,144.07574126073322,FARM,https://farms.pandaswap.xyz,2021-07-12,https://farms.pandaswap.xyz,BSC,C
15984,UST,BUSD,41432258.12,9.02,BSC,9.438094522759366,FARM,https://pancakeswap.finance,2021-07-12,https://pancakeswap.finance,BSC,B
15985,UST,BUSD,2870175.26,2.95,BSC,2.993820772395095,FARM,https://autofarm.network,2021-07-12,https://autofarm.network,BSC,C
15986,UST,BUSD,23126.89,0,BSC,0.0,FARM,https://www.goosedefi.com,2021-07-12,https://www.goosedefi.com,BSC,C
15987,UST,BUSD,192.34,178.52,BSC,493.489011379281,FARM,https://www.jiggly.finance,2021-07-12,https://www.jiggly.finance,BSC,C
15988,UST,BUSD,37303.02,4.77,BSC,4.885268251411201,FARM,https://pumpy.farm,2021-07-12,https://pumpy.farm,BSC,D
15989,UST,BUSD,190.48,139.30,BSC,301.62498515847585,FARM,https://mouse.farm,2021-07-12,https://mouse.farm,BSC,D
15990,UST,BUSD,53820.19,169.77,BSC,443.9918075400219,FARM,https://farms.pandaswap.xyz,2021-07-12,https://farms.pandaswap.xyz,BSC,C
15991,UST,BUSD,637206.48,24.67,BSC,27.96884712395635,FARM,https://pantherswap.com,2021-07-12,https://pantherswap.com,BSC,C
15992,UST,BUSD,0.00,0,BSC,0.0,FARM,https://blue.planetfinance.io,2021-07-12,https://blue.planetfinance.io,BSC,D
15993,UST,BUSD,38.48,0.00,BSC,0.0,FARM,https://garudaswap.finance,2021-07-12,https://garudaswap.finance,BSC,D
15994,UST,BUSD,3898.32,18.12,BSC,19.86009930681498,FARM,https://www.elixir-swap.io,2021-07-12,https://www.elixir-swap.io,BSC,F
15995,UST,BUSD,4492784.90,31.92,BSC,37.58345711662394,FARM,https://biswap.org,2021-07-12,https://biswap.org,BSC,D
15996,UST,BUSD,0.00,0,BSC,0.0,FARM,https://gocerberus.finance,2021-07-12,https://gocerberus.finance,BSC,C
15997,UST,BUSD,397.86,423.23,BSC,6621.863811616903,FARM,https://whalefarm.finance,2021-07-12,https://whalefarm.finance,BSC,C
15998,UST,BUSD,116.78,380.36,BSC,4298.806274308501,FARM,https://tomahawk.farm/,2021-07-12,https://tomahawk.farm/,BSC,D
15999,UST,CERBERUS,0.11,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-07-12,https://gocerberus.finance,BSC,C
16000,UST,DAI,52.52,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-07-12,https://gocerberus.finance,BSC,C
16001,UST,ETH,746036.314367,16.139812199999998,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
16002,UST,GARUDA,0.02,0.00,BSC,0.0,FARM,https://garudaswap.finance,2021-07-12,https://garudaswap.finance,BSC,D
16003,UST,MIR,1870222.49,39.99,BSC,49.13490177267319,FARM,https://pancakeswap.finance,2021-07-12,https://pancakeswap.finance,BSC,B
16004,UST,MIR,738992.46,2.37,ETH,2.398228902624666,FARM,https://mushrooms.finance/farms,2021-07-12,https://mushrooms.finance/farms,ETH,C
16005,UST,MIR,33807764.0966736,1.87401348,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
16006,UST,TUSD,482.83,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-07-12,https://gocerberus.finance,BSC,C
16007,UST,USDC,4435.16,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-07-12,https://gocerberus.finance,BSC,C
16008,UST,USDT,19.56,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-07-12,https://gocerberus.finance,BSC,C
16009,UST,USDT,13390993.52,64.58,MATIC,90.64242388026085,FARM,https://exchange.dfyn.network,2021-07-12,https://exchange.dfyn.network,MATIC,B
16010,UST,WETH SLP,1507530.92,32.28,ETH,,FARM,https://app.sushi.com/farms,2021-07-12,https://app.sushi.com/farms,ETH,C
16011,UST,mAMZN,522.11,135.26,BSC,285.7811189830726,FARM,https://www.elixir-swap.io,2021-07-12,https://www.elixir-swap.io,BSC,F
16012,UST,mCOIN,2649200.58,28.23,BSC,32.60318185507059,FARM,https://pancakeswap.finance,2021-07-12,https://pancakeswap.finance,BSC,B
16013,UST,mCOIN,0.00,0,BSC,0.0,FARM,https://blue.planetfinance.io,2021-07-12,https://blue.planetfinance.io,BSC,D
16014,UST,mGOOGL,523.11,135.00,BSC,284.7830810112007,FARM,https://www.elixir-swap.io,2021-07-12,https://www.elixir-swap.io,BSC,F
16015,UST,mNFLX,478.61,147.55,BSC,336.0233818022738,FARM,https://www.elixir-swap.io,2021-07-12,https://www.elixir-swap.io,BSC,F
16016,UST,mTSLA,340.89,207.16,BSC,689.1161582390912,FARM,https://www.elixir-swap.io,2021-07-12,https://www.elixir-swap.io,BSC,F
16017,UST,mUSO,14552480.8643327,0.69824184,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
16018,USTv2,46 - stkBUSD,0.00,0,BSC,0.0,FARM,https://wheat.growthdefi.com,2021-07-12,https://wheat.growthdefi.com,BSC,C
16019,UTK,ETH,285.1936533,0.06550992,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
16020,UTK,ETH,137295.3088646,3.79099116,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
16021,UTOPIA,,42974.65,6472.09,MATIC,7.519144772282465e+27,FARM,https://polytopia.farm,2021-07-12,,,
16022,UTOPIA,USDC,16760.22,8815.10,MATIC,1.957846168305605e+36,FARM,https://polytopia.farm,2021-07-12,,,
16023,UTOPIA,WMATIC,14099.72,10819.88,MATIC,1.4257097125846753e+43,FARM,https://polytopia.farm,2021-07-12,,,
16024,UTU,ETH,6870.3780313,2.20814136,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
16025,UWL,ETH,52709.6914462,0.26411256000000005,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
16026,UWL,ETH,899931.0561351,0.48992676,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
16027,UniFi,ETH,229.6025434,0.3368694,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
16028,UniSushi,ETH,0.009152599999999999,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
16029,V2-ALICE,,0.00,0,BSC,0.0,FARM,https://xwin.finance,2021-07-12,https://xwin.finance,BSC,D
16030,V2-BELT,,0.00,0,BSC,0.0,FARM,https://xwin.finance,2021-07-12,https://xwin.finance,BSC,D
16031,V2-BMXX,,0.00,0,BSC,0.0,FARM,https://xwin.finance,2021-07-12,https://xwin.finance,BSC,D
16032,V2-BONDLY,,0.00,0,BSC,0.0,FARM,https://xwin.finance,2021-07-12,https://xwin.finance,BSC,D
16033,V2-CAKE,,0.00,0,BSC,0.0,FARM,https://xwin.finance,2021-07-12,https://xwin.finance,BSC,D
16034,V2-LIEN,,0.00,0,BSC,0.0,FARM,https://xwin.finance,2021-07-12,https://xwin.finance,BSC,D
16035,V2-SWTH,,0.00,0,BSC,0.0,FARM,https://xwin.finance,2021-07-12,https://xwin.finance,BSC,D
16036,V2-TKO,,0.00,0,BSC,0.0,FARM,https://xwin.finance,2021-07-12,https://xwin.finance,BSC,D
16037,V2-WATCH,,0.00,0,BSC,0.0,FARM,https://xwin.finance,2021-07-12,https://xwin.finance,BSC,D
16038,V2-ZIL,,0.00,0,BSC,0.0,FARM,https://xwin.finance,2021-07-12,https://xwin.finance,BSC,D
16039,VAI,,80579507.69,32.03,BSC,37.73474957872618,FARM,https://brickchain.finance,2021-07-12,https://brickchain.finance,BSC,C
16040,VAI,,80579460.83,258.29,BSC,1211.562175209234,FARM,https://www.jiggly.finance,2021-07-12,https://www.jiggly.finance,BSC,C
16041,VAI,,86454114.38,15.91,BSC,17.241454387198484,FARM,https://farm.borgswap.exchange,2021-07-12,https://farm.borgswap.exchange,BSC,C
16042,VAI,,86309499.94,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-07-12,https://gocerberus.finance,BSC,C
16043,VAI,BNB,4057705.89,9.18,BSC,9.613291915187471,FARM,https://app.wault.finance,2021-07-12,https://app.wault.finance,BSC,B
16044,VAI,BNB,17218.46,32.24,BSC,38.02404150735315,FARM,https://app.swamp.finance,2021-07-12,https://app.swamp.finance,BSC,C
16045,VAI,BNB,11398.50,18.41,BSC,20.208023736320403,FARM,https://swipe.org/farm,2021-07-12,https://swipe.org/farm,BSC,B
16046,VAI,BNB,7821.69,467.27,BSC,10285.992137861149,FARM,https://farms.pandaswap.xyz,2021-07-12,https://farms.pandaswap.xyz,BSC,C
16047,VAI,BUSD,43663082.46,8.56,BSC,8.935956017691415,FARM,https://pancakeswap.finance,2021-07-12,https://pancakeswap.finance,BSC,B
16048,VAI,BUSD,1300951.27,6.50,BSC,6.7152848769607365,FARM,https://autofarm.network,2021-07-12,https://autofarm.network,BSC,C
16049,VAI,BUSD,21899.07,0,BSC,0.0,FARM,https://www.goosedefi.com,2021-07-12,https://www.goosedefi.com,BSC,C
