,pair1,pair2,tvl,apr,network,apy,type_of_agriculture,dex,date,#,Indiv. Assesment,Audit Score,RugDoc,Farm Name,Farm Symbol,Farm Url,rugdoc_url
5206,Cake,,1399.41,1174.05,BSC,10436224.15781642,FARM,https://siberianswap.finance,2021-06-21,,,,some,Siberian,SIBERIAN,https://siberianswap.finance,https://rugdoc.io/project/siberianswap/
5207,Cake,,0.00,0,BSC,0.0,FARM,https://marmelade.finance,2021-06-21,,,,low,Marmelade,MARMEL,https://marmelade.finance,https://rugdoc.io/project/marmelade-finance/
5208,Cake,,2105.10,276.45,BSC,1470.6638223889192,FARM,https://antdefi.io,2021-06-21,,,,low,Ant/SafeAnt Defi,ANT/SAFEANT,https://antdefi.io,https://rugdoc.io/project/ant-defi/
5209,Cake,,1395.22,281.80,BSC,1556.3101439851223,FARM,https://antdefi.io,2021-06-21,,,,low,Ant/SafeAnt Defi,ANT/SAFEANT,https://antdefi.io,https://rugdoc.io/project/ant-defi/
5210,Cake,,8.48,13582.26,BSC,1.405188964786094e+52,FARM,https://www.andromedadefi.com,2021-06-21,,,,low,Andromeda,ADR,https://www.andromedadefi.com,https://rugdoc.io/project/andromeda/
5211,Cake,,1120.51,335.02,BSC,2707.608974694849,FARM,https://thunderbird.finance/,2021-06-21,,,,,,,,
5212,Cake,,31885.40,100.10,BSC,171.72759792768198,FARM,https://www.venomswap.net,2021-06-21,,,,low,VenomSwap,VENOM,https://www.venomswap.net,https://rugdoc.io/project/venom-swap/
5213,Cake,,4591.88,594.22,BSC,36198.050764318556,FARM,https://app.elephantswap.finance,2021-06-21,,,,low,Elephant,ELEPHANT,https://app.elephantswap.finance,https://rugdoc.io/project/elephant-swap/
5214,Cake,,159.13,588.28,BSC,34137.13598694234,FARM,https://www.blacksheepdefi.com,2021-06-21,,,,low,Blacksheep,BLACKSHEEP,https://www.blacksheepdefi.com,https://rugdoc.io/project/blacksheep-finance/
5215,Cake,,2949.71,256.90,BSC,1193.5835817138327,FARM,https://mu.parthenon.finance,2021-06-21,,,,,,,,
5216,Cake,,1656.40,456.15,BSC,9205.885512705028,FARM,https://qiswap.finance,2021-06-21,,,,,,,,
5217,Cake,,58705.14,144.97,BSC,324.96161238714825,FARM,https://money-pocket.dollaremon.fi,2021-06-21,,,,,,,,
5218,Cake,,86.30,803.71,BSC,283426.75810721656,FARM,https://brussels.worldswap.finance,2021-06-21,,,,,,,,
5219,Cake,,540.86,149.00,BSC,342.36582779691827,FARM,https://krustykrab.finance,2021-06-21,,,,,,,,
5220,Cake,,10515.69,862.95,BSC,505873.0780936872,FARM,https://www.unownswap.com,2021-06-21,,,,,,,,
5221,Cake,,3409.01,0.00,BSC,0.0,FARM,https://zeusfarmsdefi.com,2021-06-21,,,,,,,,
5222,Cake,,16216.18,17934.35,BSC,2.2738644798414194e+65,FARM,https://www.meatchfinance.com/,2021-06-21,,,,,,,,
5223,Cake,ABS,638.81,0.00,BSC,0.0,FARM,https://absorber.finance,2021-06-21,,,,,,,,
5224,Cake,ALLOY,24095.86,204.09,BSC,665.3900043831748,FARM,https://farm.hyperjump.fi,2021-06-21,,,,low,Hyperjump,ALLOY,https://farm.hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
5225,Cake,APACHE,2103.54,827.84,BSC,358903.2195366327,FARM,https://app.apache.finance/,2021-06-21,,,,,,,,
5226,Cake,AQUA,1793901.93,524.80,BSC,18220.93879633674,FARM,https://blue.planetfinance.io,2021-06-21,,,,some,Blue - PlanetFinance,AQUA,https://blue.planetfinance.io,https://rugdoc.io/project/planetfinance/
5227,Cake,BBKFI,4120.23,244.15,BSC,1039.7232752674956,FARM,https://bitblocks.finance,2021-06-21,,,,low,BitBlocks,BBKFI,https://bitblocks.finance,https://rugdoc.io/project/bitblocks/
5228,Cake,BNB,564096591.07,55.20,BSC,73.59989607939094,FARM,https://pancakeswap.finance,2021-06-21,x,,,least,Pancake,CAKE,https://pancakeswap.finance,https://rugdoc.io/project/pancakeswap/
5229,Cake,BNB,1814072.55,65.89,BSC,93.15175510344962,FARM,https://apeswap.finance,2021-06-21,,,,some,Apeswap,BANANA,https://apeswap.finance,https://rugdoc.io/project/apeswap/
5230,Cake,BNB,18361431.77,9.66,BSC,10.140564077929293,FARM,https://autofarm.network,2021-06-21,,,,,,,,
5231,Cake,BNB,619274.90,17.18,BSC,18.739232703715714,FARM,https://autofarm.network,2021-06-21,,,,,,,,
5232,Cake,BNB,133713.86,107.21,BSC,191.69208545460603,FARM,https://cafeswap.finance,2021-06-21,x,,86.0,,Brew,BREW,https://cafeswap.finance,https://www.certik.org/projects/cafeswap
5233,Cake,BNB,602.10,46.22,BSC,58.70986557848368,FARM,https://donutdefi.com,2021-06-21,,,,some,Donut,DONUT,https://donutdefi.com,https://rugdoc.io/project/donutswapp/
5234,Cake,BNB,124417.09,97.67,BSC,165.22161020115206,FARM,https://www.goosedefi.com,2021-06-21,,,,,Goose,GOOSE,https://www.goosedefi.com,https://www.certik.org/projects/ramenswap
5235,Cake,BNB,479574.27,0,BSC,0.0,FARM,https://www.goosedefi.com,2021-06-21,,,,,Goose,GOOSE,https://www.goosedefi.com,https://www.certik.org/projects/ramenswap
5236,Cake,BNB,6777.70,146.46,BSC,331.3153934867186,FARM,https://www.saltswap.finance/,2021-06-21,,,,,,,,
5237,Cake,BNB,2627.31,269.70,BSC,1368.879107775754,FARM,https://icecreamswap.finance,2021-06-21,x,3.0,,,Icecream,GLTO,https://icecreamswap.finance,https://swapicecream.gitbook.io/icecreamswap-2-0/audit-report
5238,Cake,BNB,3369.19,0.00,BSC,0.0,FARM,http://slime.finance,2021-06-21,,,,low,Slime,SLIME,http://slime.finance,https://rugdoc.io/project/slime/
5239,Cake,BNB,0.00,0,BSC,0.0,FARM,http://slime.finance,2021-06-21,,,,low,Slime,SLIME,http://slime.finance,https://rugdoc.io/project/slime/
5240,Cake,BNB,3253398.44,42.10,BSC,52.311471170421676,FARM,https://app.wault.finance,2021-06-21,x,,,low,Wault,WAULT,https://app.wault.finance,https://rugdoc.io/project/wault/
5241,Cake,BNB,66375.52,67.83,BSC,96.92849715367295,FARM,https://koaladefi.finance/,2021-06-21,,,,,,,,
5242,Cake,BNB,1272.13,147.94,BSC,337.7203110170881,FARM,hhttps://taco.finance/,2021-06-21,,,,,,,,
5243,Cake,BNB,256.55,43.55,BSC,54.53345094942157,FARM,https://www.coralfarm.finance/,2021-06-21,,,,,,,,
5244,Cake,BNB,56.04,0.00,BSC,0.0,FARM,https://app.polarisdefi.io,2021-06-21,,,,,,,,
5245,Cake,BNB,140.61,219.57,BSC,792.7372532435274,FARM,https://fullsail.finance,2021-06-21,,,,low,Fullsail,SAIL,https://fullsail.finance,https://rugdoc.io/project/fullsail/
5246,Cake,BNB,17437.07,100.66,BSC,173.24934438904808,FARM,https://app.hyruleswap.com,2021-06-21,x,,,low,Hyrule,RUPEE,https://app.hyruleswap.com,https://rugdoc.io/project/hyruleswap/
5247,Cake,BNB,460.50,126.02,BSC,251.84815175397097,FARM,https://www.jiggly.finance,2021-06-21,,,,low,Jiggly,JIGG,https://www.jiggly.finance,https://rugdoc.io/project/jiggly/
5248,Cake,BNB,5345246.05,5.56,BSC,5.717025286386868,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
5249,Cake,BNB,3353.51,0.00,BSC,0.0,FARM,http://shitz.lol,2021-06-21,,,,,,,,
5250,Cake,BNB,0.00,0,BSC,0.0,FARM,http://shitz.lol,2021-06-21,,,,,,,,
5251,Cake,BNB,1319.95,16668.33,BSC,4.2311320883583146e+61,FARM,https://biscuitfarm.finance,2021-06-21,,,,,,,,
5252,Cake,BNB,168.07,522.04,BSC,17729.150713682575,FARM,https://bscrunner.com,2021-06-21,,,,low,Runner,ENERGY,https://bscrunner.com,https://rugdoc.io/project/bscrunner/
5253,Cake,BNB,365853.31,36.88,BSC,44.57291633857721,FARM,https://pumpy.farm,2021-06-21,,,,low,Pumpy,PMP,https://pumpy.farm,https://rugdoc.io/project/pumpy-farm/
5254,Cake,BNB,33308.66,10.13,BSC,10.659302181220909,FARM,https://pumpy.farm,2021-06-21,,,,low,Pumpy,PMP,https://pumpy.farm,https://rugdoc.io/project/pumpy-farm/
5255,Cake,BNB,54.17,1170.78,BSC,10110760.015003555,FARM,https://mooncakeswap.finance,2021-06-21,,,,low,Mooncake,MCAKE,https://mooncakeswap.finance,https://rugdoc.io/project/mooncakeswap/
5256,Cake,BNB,9141.51,199.12,BSC,628.4787966852466,FARM,https://www.alchemistdefi.com,2021-06-21,x,,,low,Alchemist,MIST/AURUM,https://www.alchemistdefi.com,https://rugdoc.io/project/alchemist-defi/
5257,Cake,BNB,5324.73,0.03,BSC,0.030004488118984263,FARM,https://mozartfinance.io,2021-06-21,,,,some,Mozart,PIANO,https://mozartfinance.io,https://rugdoc.io/project/mozart-v2/
5258,Cake,BNB,598.27,73.27,BSC,107.9163340622503,FARM,https://abrakadabra.tech,2021-06-21,,,,some,Abrakadabra,ABRA,https://abrakadabra.tech,https://rugdoc.io/project/abrakadabra/
5259,Cake,BNB,25886.19,129.37,BSC,263.7922287592359,FARM,https://cheesecakeswap.com,2021-06-21,,,,,,,,
5260,Cake,BNB,2797.61,61.43,BSC,84.74081220079785,FARM,https://dragonballfinance.org,2021-06-21,x,,,low,Dragonball,DBALL,https://dragonballfinance.org,https://rugdoc.io/project/dragonball/
5261,Cake,BNB,4532.06,59.61,BSC,81.41440682783568,FARM,https://manyswap.io,2021-06-21,,,,,,,,
5262,Cake,BNB,5544.49,275.07,BSC,1449.2978448407646,FARM,https://pastafinance.com,2021-06-21,x,,,low,Pasta,PASTA,https://pastafinance.com,https://rugdoc.io/project/pastafinance/
5263,Cake,BNB,113.89,44.35,BSC,55.773178094388264,FARM,https://tripswap.finance,2021-06-21,,,,,,,,
5264,Cake,BNB,3300.23,28.51,BSC,32.97470188200815,FARM,https://pizzafinance.app,2021-06-21,,,,,,,,
5265,Cake,BNB,0.00,0,BSC,0.0,FARM,https://llamaswap.finance,2021-06-21,,,,,,,,
5266,Cake,BNB,222.39,244.49,BSC,1043.579076006869,FARM,https://goatswap.finance,2021-06-21,,,,high,GoatSwap,GOAT,https://goatswap.finance,https://rugdoc.io/project/goatswap-finance/
5267,Cake,BNB,5251.46,191.55,BSC,575.6407382144138,FARM,https://bitblocks.finance,2021-06-21,,,,low,BitBlocks,BBKFI,https://bitblocks.finance,https://rugdoc.io/project/bitblocks/
5268,Cake,BNB,25.50,1017.47,BSC,2282070.0963737033,FARM,https://thefarmingden.com,2021-06-21,,,,low,The Farming Den,TFT,https://thefarmingden.com,https://rugdoc.io/project/the-farming-den/
5269,Cake,BNB,7.56,1359.03,BSC,62368443.96818973,FARM,https://poseidonswap.com,2021-06-21,,,,,,,,
5270,Cake,BNB,121.80,21.30,BSC,23.73077809280715,FARM,https://bourbondefi.com,2021-06-21,,,,low,Bourbon,BRRL,https://bourbondefi.com,https://rugdoc.io/project/bourbondefi/
5271,Cake,BNB,3196.07,290.65,BSC,1708.3299252390716,FARM,https://thelab.finance,2021-06-21,x,,,low,The Lab,LABO,https://thelab.finance,https://rugdoc.io/project/thelab-finance/
5272,Cake,BNB,0.00,33500961.10,BSC,,FARM,https://jazzdefi.com,2021-06-21,,,,high,Jazz,JAZZ,https://jazzdefi.com,https://rugdoc.io/project/jazz/
5273,Cake,BNB,0.00,0,BSC,0.0,FARM,https://evodefi.com,2021-06-21,,,,low,Evodefi,GEN,https://evodefi.com,https://rugdoc.io/project/evo-defi/
5274,Cake,BNB,344.97,773.64,BSC,211133.98444024601,FARM,https://limeswap.io,2021-06-21,x,,,low,Lime,LIME,https://limeswap.io,https://rugdoc.io/project/limeswap-io/
5275,Cake,BNB,0.00,0,BSC,0.0,FARM,https://www.ybearswap.finance,2021-06-21,,,,,,,,
5276,Cake,BNB,347.89,0.00,BSC,0.0,FARM,https://www.ybearswap.finance,2021-06-21,,,,,,,,
5277,Cake,BNB,12593.47,55.31,BSC,73.79067206918153,FARM,https://app.apache.finance/,2021-06-21,,,,,,,,
5278,Cake,BNB,239840.53,647.04,BSC,60915.80986784369,FARM,https://farms.pandaswap.xyz,2021-06-21,,,,some,Pandaswap,PNDA,https://farms.pandaswap.xyz,https://rugdoc.io/project/pandaswap-xyz/
5279,Cake,BNB,11689.43,72.60,BSC,106.53071041601194,FARM,https://farms.pandaswap.xyz,2021-06-21,,,,some,Pandaswap,PNDA,https://farms.pandaswap.xyz,https://rugdoc.io/project/pandaswap-xyz/
5280,Cake,BNB,1170510.60,59.20,BSC,80.67333411654016,FARM,https://pantherswap.com,2021-06-21,,,,low,Panther,PANTHER,https://pantherswap.com,https://rugdoc.io/project/pantherswap/
5281,Cake,BNB,7956.71,0.00,BSC,0.0,FARM,https://caramelswap.finance,2021-06-21,x,,,some,Caramel,CARAMEL,https://caramelswap.finance,https://rugdoc.io/project/caramelswap-finance/
5282,Cake,BNB,3377.71,37.89,BSC,46.038992404332404,FARM,https://plumcake.finance,2021-06-21,xx,,,low,Plumcake,PLUM,https://plumcake.finance,https://rugdoc.io/project/plumcake-finance/
5283,Cake,BNB,2827.20,130.96,BSC,269.60187175811325,FARM,https://jaguarswap.com,2021-06-21,,,,low,Jaguar,JAGUAR,https://jaguarswap.com,https://rugdoc.io/project/jaguarswap/
5284,Cake,BNB,3344.53,252.16,BSC,1134.103244473853,FARM,https://zombie-farm.com,2021-06-21,x,,,low,Zombie,Various,https://zombie-farm.com,https://rugdoc.io/project/zombie-farm-graves/
5285,Cake,BNB,6043.21,33.32,BSC,39.52142772391285,FARM,https://zombie-farm.com,2021-06-21,x,,,low,Zombie,Various,https://zombie-farm.com,https://rugdoc.io/project/zombie-farm-graves/
5286,Cake,BNB,2549.19,103.28,BSC,180.4826128501259,FARM,https://zombie-farm.com,2021-06-21,x,,,low,Zombie,Various,https://zombie-farm.com,https://rugdoc.io/project/zombie-farm-graves/
5287,Cake,BNB,19229.14,81.94,BSC,126.70549850234765,FARM,https://degentoken.finance,2021-06-21,,,,some,Degen,DGNZ,https://degentoken.finance,https://rugdoc.io/project/degen/
5288,Cake,BNB,476.29,247.59,BSC,1079.3404227215121,FARM,https://tapswap.finance,2021-06-21,x,,,some,Tap,TAPS,https://tapswap.finance,https://rugdoc.io/project/tapswap-money/
5289,Cake,BNB,492992.83,131.54,BSC,271.74406589822223,FARM,https://coinswap.space/,2021-06-21,,,,,,,,
5290,Cake,BNB,0.00,0,BSC,0.0,FARM,https://blue.planetfinance.io,2021-06-21,,,,some,Blue - PlanetFinance,AQUA,https://blue.planetfinance.io,https://rugdoc.io/project/planetfinance/
5291,Cake,BNB,214.51,0.00,BSC,0.0,FARM,https://vanillacake.farm,2021-06-21,x,,,some,Vanillacake,VCAKE,https://vanillacake.farm,https://rugdoc.io/project/vanillacake/
5292,Cake,BNB,2686.43,0.00,BSC,0.0,FARM,https://garudaswap.finance,2021-06-21,x,,,some,Garuda,GARUDA,https://garudaswap.finance,https://rugdoc.io/project/garudaswap/
5293,Cake,BNB,611.53,224.93,BSC,841.588093643535,FARM,https://www.elixir-swap.io,2021-06-21,,,,high,Elixir,ELXR,https://www.elixir-swap.io,https://rugdoc.io/project/elixir-swap/
5294,Cake,BNB,415.88,0.00,BSC,0.0,FARM,https://gatorswap.xyz,2021-06-21,xx,,,low,Gator,GATOR,https://gatorswap.xyz,https://rugdoc.io/project/gatorswap/
5295,Cake,BNB,1138.32,142.58,BSC,314.9643507548327,FARM,https://dumplingdefi.finance,2021-06-21,,,,low,Dumpling,SDUMP,https://dumplingdefi.finance,https://rugdoc.io/project/dumpling-defi/
5296,Cake,BNB,19891.54,36.73,BSC,44.356437651242,FARM,https://satis.finance,2021-06-21,x,,,some,Satis,xSAT,https://satis.finance,https://rugdoc.io/project/satis-finance-xsatis/
5297,Cake,BNB,1091.31,21.76,BSC,24.300913677245852,FARM,https://www.grizzlyswap.com,2021-06-21,,,,low,Grizzly,GRZ,https://www.grizzlyswap.com,https://rugdoc.io/project/grizzlyswap/
5298,Cake,BNB,24148.67,133.45,BSC,278.88644408979377,FARM,https://friction.finance,2021-06-21,x,,,low,Friction,xTAO,https://friction.finance,https://rugdoc.io/project/friction-finance-tao/
5299,Cake,BNB,2410.33,132.68,BSC,275.99073782888996,FARM,https://dinopark.finance,2021-06-21,,,,low,Dinopark,DINO,https://dinopark.finance,https://rugdoc.io/project/dinopark/
5300,Cake,BNB,477771.37,39.80,BSC,48.85212326464104,FARM,https://ten.finance,2021-06-21,x,,90.0,,TenFi,TENFI,https://ten.finance,https://www.certik.org/projects/tenfinance
5301,Cake,BNB,2004.33,194.93,BSC,598.7433303508219,FARM,https://yieldfields.finance,2021-06-21,x,,,some,YieldFields,FIELD,https://yieldfields.finance,https://rugdoc.io/project/yieldfields/
5302,Cake,BNB,25707.98,50.91,BSC,66.32030391536729,FARM,https://frankenstein.finance,2021-06-21,x,,,HIGH,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
5303,Cake,BNB,17284663.61,128.58,BSC,260.939632515388,FARM,https://biswap.org,2021-06-21,x,,,HIGH,Biswap,BSW,https://biswap.org,https://rugdoc.io/project/biswap/
5304,Cake,BNB,754.66,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-06-21,x,,,low,Cerberus,CERBERUS,https://gocerberus.finance,https://rugdoc.io/project/gocerberus/
5305,Cake,BNB,1605.44,208.32,BSC,698.2707968181389,FARM,https://mars.cosmos.farm,2021-06-21,x,,,some,Cosmos Farm (MARS),MARS,https://mars.cosmos.farm,https://rugdoc.io/project/cosmos-mars/
5306,Cake,BNB,503.97,331.81,BSC,2619.706012116997,FARM,https://mars.cosmos.farm,2021-06-21,x,,,some,Cosmos Farm (MARS),MARS,https://mars.cosmos.farm,https://rugdoc.io/project/cosmos-mars/
5307,Cake,BNB,1585.39,31.40,BSC,36.87049686118189,FARM,https://app.pancakefork.finance,2021-06-21,,,,high,Pancakefork,FCKE,https://app.pancakefork.finance,https://rugdoc.io/project/pancakefork/
5308,Cake,BNB,572.13,152.70,BSC,358.97003165988554,FARM,https://bsc.prismfinance.net,2021-06-21,x,,,low,Prism,PRISM,https://bsc.prismfinance.net,https://rugdoc.io/project/prism-finance/
5309,Cake,BNB,5155.22,764.53,BSC,193103.95442636483,FARM,https://app.tea-swap.finance/,2021-06-21,,,,,,,,
5310,Cake,BNB,134269.47,43.41,BSC,54.317512543139856,FARM,https://lazymint.finance,2021-06-21,x,,,some,Lazymint,LAZY,https://lazymint.finance,https://rugdoc.io/project/lazymint/
5311,Cake,BNB,1530.08,493.94,BSC,13413.537086313221,FARM,https://werewolf.farm,2021-06-21,x,,,low,Werewolf,WEREWOLF,https://werewolf.farm,https://rugdoc.io/project/werewolf-farm/
5312,Cake,BNB,207.95,727.89,BSC,134820.6744926336,FARM,https://antswap.fi,2021-06-21,,,,some,Ant,ANT,https://antswap.fi,https://rugdoc.io/project/antswap/
5313,Cake,BNB,233267.90,1139.93,BSC,7497444.637168736,FARM,https://lavacake.finance,2021-06-21,x,,,some,Lavacake,LAVA,https://lavacake.finance,https://rugdoc.io/project/lava-cake/
5314,Cake,BNB,767051.32,139.21,BSC,301.2650578599372,FARM,https://farmhero.io,2021-06-21,,,,high,FarmHero,FARMHERO,https://farmhero.io,https://rugdoc.io/project/farmhero/
5315,Cake,BNB,33224.19,98.90,BSC,168.49511219560068,FARM,https://siberianswap.finance,2021-06-21,,,,some,Siberian,SIBERIAN,https://siberianswap.finance,https://rugdoc.io/project/siberianswap/
5316,Cake,BNB,127.27,72.97,BSC,107.29476306731378,FARM,https://marmelade.finance,2021-06-21,,,,low,Marmelade,MARMEL,https://marmelade.finance,https://rugdoc.io/project/marmelade-finance/
5317,Cake,BNB,3406.96,170.81,BSC,449.65229720398156,FARM,https://antdefi.io,2021-06-21,,,,low,Ant/SafeAnt Defi,ANT/SAFEANT,https://antdefi.io,https://rugdoc.io/project/ant-defi/
5318,Cake,BNB,0.00,0,BSC,0.0,FARM,https://www.andromedadefi.com,2021-06-21,,,,low,Andromeda,ADR,https://www.andromedadefi.com,https://rugdoc.io/project/andromeda/
5319,Cake,BNB,57987.15,88.07,BSC,141.00300005600695,FARM,https://www.venomswap.net,2021-06-21,,,,low,VenomSwap,VENOM,https://www.venomswap.net,https://rugdoc.io/project/venom-swap/
5320,Cake,BNB,5650.74,603.59,BSC,39703.36272816645,FARM,https://app.elephantswap.finance,2021-06-21,,,,low,Elephant,ELEPHANT,https://app.elephantswap.finance,https://rugdoc.io/project/elephant-swap/
5321,Cake,BNB,61.33,2035.13,BSC,39888421616.51263,FARM,https://www.blacksheepdefi.com,2021-06-21,,,,low,Blacksheep,BLACKSHEEP,https://www.blacksheepdefi.com,https://rugdoc.io/project/blacksheep-finance/
5322,Cake,BNB,1852.64,407.83,BSC,5672.463432664578,FARM,https://qiswap.finance,2021-06-21,,,,,,,,
5323,Cake,BNB,1026.29,135.16,BSC,285.39695307680876,FARM,https://brussels.worldswap.finance,2021-06-21,,,,,,,,
5324,Cake,BNB,217.09,464.02,BSC,9957.990377355476,FARM,https://krustykrab.finance,2021-06-21,,,,,,,,
5325,Cake,BNB,221982.98,340.80,BSC,2873.0936083151705,FARM,https://www.robinhoodswap.finance,2021-06-21,,,,,,,,
5326,Cake,BNB,487.97,0.00,BSC,0.0,FARM,https://zeusfarmsdefi.com,2021-06-21,,,,,,,,
5327,Cake,BNB,6132986.00,126.77,BSC,254.4877584543369,FARM,https://mdex.com,2021-06-21,,,,,,,,
5328,Cake,BREW,716634.07,200.04,BSC,635.1749427539925,FARM,https://cafeswap.finance,2021-06-21,x,,86.0,,Brew,BREW,https://cafeswap.finance,https://www.certik.org/projects/cafeswap
5329,Cake,BRICK,30084.06,213.14,BSC,737.4580749376552,FARM,https://brickchain.finance,2021-06-21,,,,low,Brickchain,BRICK,https://brickchain.finance,https://rugdoc.io/project/brickchain/
5330,Cake,BUSD,27944826.05,55.71,BSC,74.48616709751603,FARM,https://pancakeswap.finance,2021-06-21,x,,,least,Pancake,CAKE,https://pancakeswap.finance,https://rugdoc.io/project/pancakeswap/
5331,Cake,BUSD,1108884.02,15.99,BSC,17.33524407677589,FARM,https://autofarm.network,2021-06-21,,,,,,,,
5332,Cake,BUSD,124.90,222.80,BSC,821.8640428279122,FARM,https://donutdefi.com,2021-06-21,,,,some,Donut,DONUT,https://donutdefi.com,https://rugdoc.io/project/donutswapp/
5333,Cake,BUSD,117435.18,103.47,BSC,181.01452848774508,FARM,https://www.goosedefi.com,2021-06-21,,,,,Goose,GOOSE,https://www.goosedefi.com,https://www.certik.org/projects/ramenswap
5334,Cake,BUSD,19636.73,101.10,BSC,174.45096205625327,FARM,https://www.saltswap.finance/,2021-06-21,,,,,,,,
5335,Cake,BUSD,3654.95,0.00,BSC,0.0,FARM,http://slime.finance,2021-06-21,,,,low,Slime,SLIME,http://slime.finance,https://rugdoc.io/project/slime/
5336,Cake,BUSD,754.12,249.56,BSC,1102.6435155336221,FARM,hhttps://taco.finance/,2021-06-21,,,,,,,,
5337,Cake,BUSD,42.37,263.71,BSC,1284.077858254413,FARM,https://www.coralfarm.finance/,2021-06-21,,,,,,,,
5338,Cake,BUSD,168.98,182.71,BSC,518.7568495336649,FARM,https://fullsail.finance,2021-06-21,,,,low,Fullsail,SAIL,https://fullsail.finance,https://rugdoc.io/project/fullsail/
5339,Cake,BUSD,119565.16,31.09,BSC,36.44721708233929,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
5340,Cake,BUSD,3641.49,0.00,BSC,0.0,FARM,http://shitz.lol,2021-06-21,,,,,,,,
5341,Cake,BUSD,226.76,386.91,BSC,4593.374919590204,FARM,https://bscrunner.com,2021-06-21,,,,low,Runner,ENERGY,https://bscrunner.com,https://rugdoc.io/project/bscrunner/
5342,Cake,BUSD,560.73,113.11,BSC,209.36481547475165,FARM,https://mooncakeswap.finance,2021-06-21,,,,low,Mooncake,MCAKE,https://mooncakeswap.finance,https://rugdoc.io/project/mooncakeswap/
5343,Cake,BUSD,375.58,91.12,BSC,148.44828073586984,FARM,https://app.comos.finance/,2021-06-21,,,,,,,,
5344,Cake,BUSD,26676.54,125.54,BSC,250.1690996230004,FARM,https://cheesecakeswap.com,2021-06-21,,,,,,,,
5345,Cake,BUSD,5930.20,257.17,BSC,1197.056487320386,FARM,https://pastafinance.com,2021-06-21,x,,,low,Pasta,PASTA,https://pastafinance.com,https://rugdoc.io/project/pastafinance/
5346,Cake,BUSD,46.51,283.25,BSC,1580.3144517569403,FARM,https://farm.borgswap.exchange,2021-06-21,,,,low,BorgSwap,KLING,https://farm.borgswap.exchange,https://rugdoc.io/project/borg-ftm-bsc/
5347,Cake,BUSD,1709.97,31.80,BSC,37.41859980235187,FARM,https://goatswap.finance,2021-06-21,,,,high,GoatSwap,GOAT,https://goatswap.finance,https://rugdoc.io/project/goatswap-finance/
5348,Cake,BUSD,28.51,909.87,BSC,799857.8701751741,FARM,https://thefarmingden.com,2021-06-21,,,,low,The Farming Den,TFT,https://thefarmingden.com,https://rugdoc.io/project/the-farming-den/
5349,Cake,BUSD,5.96,1723.65,BSC,2062249943.5058615,FARM,https://poseidonswap.com,2021-06-21,,,,,,,,
5350,Cake,BUSD,4540.29,80.34,BSC,123.11499274254211,FARM,https://neonic.finance,2021-06-21,,,,high,Neonic,NEONIC,https://neonic.finance,https://rugdoc.io/project/neonic/
