,pair1,pair2,tvl,apr,network,apy,type_of_agriculture,dex,date,Website,Network,Grade
13770,USDC,USDT,2835.40,0.00,MATIC,0.0,FARM,https://polydex.fi,2021-06-28,https://polydex.fi,MATIC,D
13771,USDC,USDT,50117849.95,8.04,MATIC,8.371087426840118,FARM,https://app.wault.finance/polygon,2021-06-28,https://app.wault.finance/polygon,MATIC,B
13772,USDC,USDT,2321385.45,83.46,MATIC,130.16983515702108,FARM,https://polycrystal.finance,2021-06-28,https://polycrystal.finance,MATIC,C
13773,USDC,USDT,50105621.74,676.43,MATIC,81334.54577547089,FARM,https://farmhero.io,2021-06-28,https://farmhero.io,MATIC,C
13774,USDC,USDT,2321385.60,73.94,MATIC,109.31122827929273,FARM,https://takodefi.com,2021-06-28,https://takodefi.com,MATIC,D
13775,USDC,USDT,9987.06,9.40,ETH,9.85464511926082,FARM,https://sakeswap.finance,2021-06-28,https://sakeswap.finance,ETH,C
13776,USDC,USDT,305423.33,15.40,ETH,16.645300147737974,FARM,https://swipe.org/farm,2021-06-28,https://swipe.org/farm,ETH,B
13777,USDC,USDT,96796937.28,16.56,ETH,18.005664918841326,FARM,https://dmm.exchange/,2021-06-28,https://dmm.exchange/,ETH,B
13778,USDC,USDT,53266888.0,10.46,ETH,,FARM,https://dmm.exchange/,2021-06-28,https://dmm.exchange/,ETH,B
13779,USDC,USDT,41622838.9986979,2.2494825599999997,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13780,USDC,USDT,1222.3594003,0.09287052,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13781,USDC,USDT,78292611.85,9.44,BSC,9.89858442462781,FARM,https://pancakeswap.finance,2021-06-28,https://pancakeswap.finance,BSC,B
13782,USDC,USDT,7382667.81,3.08,BSC,3.1277887335886767,FARM,https://autofarm.network,2021-06-28,https://autofarm.network,BSC,C
13783,USDC,USDT,609305.65,11.44,BSC,12.118041902543531,FARM,https://app.swamp.finance,2021-06-28,https://app.swamp.finance,BSC,C
13784,USDC,USDT,0.00,0.00,BSC,0.0,FARM,https://shrimpswap.finance,2021-06-28,https://shrimpswap.finance,BSC,D
13785,USDC,USDT,983.10,0.00,BSC,0.0,FARM,https://garudaswap.finance,2021-06-28,https://garudaswap.finance,BSC,D
13786,USDC,USDT,13669.20,3.60,BSC,3.6654006194414723,FARM,https://frankenstein.finance,2021-06-28,https://frankenstein.finance,BSC,F
13787,USDC,USDT,15517669.08,19.09,BSC,21.027801265501168,FARM,https://biswap.org,2021-06-28,https://biswap.org,BSC,D
13788,USDC,USDT,1220.03,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-06-28,https://gocerberus.finance,BSC,C
13789,USDC,USDT,24097.87,204.02,BSC,664.8573953910037,FARM,https://app.pancakefork.finance,2021-06-28,https://app.pancakefork.finance,BSC,F
13790,USDC,USDT,3237.45,106.02,BSC,188.25151131251934,FARM,https://werewolf.farm,2021-06-28,https://werewolf.farm,BSC,C
13791,USDC,USDT,1016.40,48.69,BSC,62.673596689894474,FARM,https://antdefi.io,2021-06-28,https://antdefi.io,BSC,C
13792,USDC,USDT,55288314.01,15.11,BSC,16.307659707676358,FARM,https://mdex.com,2021-06-28,https://mdex.com,BSC,C
13793,USDC,USDT,333.7490576908,1.2,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13794,USDC,USDap,1833072.17,128.27,ETH,259.82636314119463,FARM,https://bondappetit.io,2021-06-28,https://bondappetit.io,ETH,C
13795,USDC,USDf,6180.32,265.14,ETH,1303.867966244876,FARM,https://www.dollarprotocol.com/#/stake,2021-06-28,https://www.dollarprotocol.com/#/stake,ETH,F
13796,USDC,UST,4454.00,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-06-28,https://gocerberus.finance,BSC,C
13797,USDC,VCC,3.706487,0.0,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13798,USDC,VEGETA,4.855012899999999,0.0,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13799,USDC,VERT,315848.67,1045.56,MATIC,2998982.932506431,FARM,https://polyvertex.finance/farms,2021-06-28,https://polyvertex.finance/farms,MATIC,C
13800,USDC,WEXpoly,2217487.72,291.87,MATIC,1730.3498878740043,FARM,https://app.wault.finance/polygon,2021-06-28,https://app.wault.finance/polygon,MATIC,B
13801,USDC,WEXpoly,2204362.71,1786.05,MATIC,3740327724.5255256,FARM,https://farmhero.io,2021-06-28,https://farmhero.io,MATIC,C
13802,USDC,WFIL,10076.953187100002,0.84997824,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13803,USDC,WIKI,15.85,5776.00,BSC,1.9380904516279093e+25,FARM,https://www.faxe.farmwiki.xyz,2021-06-28,https://www.faxe.farmwiki.xyz,BSC,D
13804,USDC,WMATIC,148900.05,104.95,MATIC,185.19245585996686,FARM,https://swap.smartdex.app,2021-06-28,https://swap.smartdex.app,MATIC,D
13805,USDC,WMATIC,10702247.45,201.87,MATIC,648.6774778695473,FARM,https://polyvalent.finance,2021-06-28,https://polyvalent.finance,MATIC,D
13806,USDC,WMATIC,129937.65,100.35,MATIC,172.40590190177284,FARM,https://farm.polyzap.finance,2021-06-28,https://farm.polyzap.finance,MATIC,C
13807,USDC,WMATIC,10702245.15,280.35,MATIC,1532.6478261666584,FARM,https://gemstones.finance,2021-06-28,https://gemstones.finance,MATIC,C
13808,USDC,WMATIC,17641.27,25.26,MATIC,28.725575896493737,FARM,https://polywolf.finance,2021-06-28,https://polywolf.finance,MATIC,F
13809,USDC,WMATIC,29348525.45,22.88,MATIC,25.70004887020849,FARM,https://app.wault.finance/polygon,2021-06-28,https://app.wault.finance/polygon,MATIC,B
13810,USDC,WMATIC,761832.88,65.61,MATIC,92.61265639509378,FARM,https://app.firebird.finance,2021-06-28,https://app.firebird.finance,MATIC,C
13811,USDC,WMATIC,29215561.69,1242.11,MATIC,20167709.643727496,FARM,https://farmhero.io,2021-06-28,https://farmhero.io,MATIC,C
13812,USDC,WMATIC,10606200.09,3069.01,MATIC,627692340614371.6,FARM,https://legofarming-polygon.club,2021-06-28,https://legofarming-polygon.club,MATIC,F
13813,USDC,WMATIC,10606215.74,1026.99,MATIC,2503508.831756343,FARM,https://foxfarming.us,2021-06-28,https://foxfarming.us,MATIC,D
13814,USDC,WOLF,1246.46,1503.37,MATIC,250134985.7567601,FARM,https://polywolf.finance,2021-06-28,https://polywolf.finance,MATIC,F
13815,USDC,WOLF,146910.99,234.05,MATIC,930.9109250413325,FARM,https://www.moonwolf.io,2021-06-28,https://www.moonwolf.io,MATIC,D
13816,USDC,WOLF,97434.69,256.59,MATIC,1189.6076059837246,FARM,https://www.moonwolf.io,2021-06-28,https://www.moonwolf.io,MATIC,D
13817,USDC,WOO,803625.0,122.46,ETH,239.58370179115914,FARM,https://app.sushi.com/farms/,2021-06-28,https://app.sushi.com/farms/,ETH,A
13818,USDC,WOO,422242.1681812,37.39661556,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13819,USDC,WOO,1101114.4336443,46.352914680000005,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13820,USDC,WOOF,1.007671,45.28,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13821,USDC,WZEC,27012.550647,4.18509636,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13822,USDC,Wheat,10.37,3607.12,MATIC,8.68847847336404e+16,FARM,https://www.polyharvest.finance,2021-06-28,https://www.polyharvest.finance,MATIC,F
13823,USDC,XAI,141409.7461507,0.6078696000000001,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13824,USDC,XBULL,45045.67,2205.07,MATIC,198779852651.89093,FARM,https://docs.xbull.finance,2021-06-28,https://docs.xbull.finance,MATIC,D
13825,USDC,XIO,534.6563542,0.0,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13826,USDC,Xi,0.0,0.0,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13827,USDC,YELD,433769.20,629.91,MATIC,51461.6382280611,FARM,https://polyyeld.finance,2021-06-28,https://polyyeld.finance,MATIC,C
13828,USDC,YFI,109146.679354,6.43,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13829,USDC,YLA,555348.0,16.54,ETH,17.9820768401626,FARM,https://app.sushi.com/farms/,2021-06-28,https://app.sushi.com/farms/,ETH,A
13830,USDC,YLA,330646.78986799996,0.056428080000000005,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13831,USDC,YT-aUSDC-29DEC2022,3029144.93,244.04,ETH,1038.4785882542292,FARM,https://app.pendle.finance/,2021-06-28,https://app.pendle.finance/,ETH,D
13832,USDC,YT-cDAI-29DEC2022,2851615.27,255.95,ETH,1181.4376508919581,FARM,https://app.pendle.finance/,2021-06-28,https://app.pendle.finance/,ETH,D
13833,USDC,eXRD,2285390.7072346,19.16869416,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13834,USDC,fUSDC,651766.544729,0.00688728,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13835,USDC,jCHF,0.0,0.32229588,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13836,USDC,jEUR,368337.7766781,0.08718324000000001,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13837,USDC,jGBP,320022.90607029997,0.19045164000000003,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13838,USDC,kBASEv0,21669.85,0.00,ETH,0.0,FARM,https://kitten.finance/,2021-06-28,https://kitten.finance/,ETH,D
13839,USDC,miMATIC,97961368.69,30.18,MATIC,35.21221175505713,FARM,https://www.mai.finance,2021-06-28,https://www.mai.finance,MATIC,C
13840,USDC,miMATIC,99036279.35,235.58,MATIC,946.7027702404289,FARM,https://www.honestwork.farm/,2021-06-28,https://www.honestwork.farm/,MATIC,D
13841,USDC,miMATIC,9466245.75,3.48,MATIC,3.5410887972536997,FARM,https://app.pickle.finance/,2021-06-28,https://app.pickle.finance/,MATIC,D
13842,USDC,oDOP,27.998481,0.0,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13843,USDC,oneETH,53.366962300000004,0.0,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13844,USDC,oneWING,0.0,0.0,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13845,USDC,pBTC,1782.27,0.00,MATIC,0.0,FARM,https://swap.cometh.io/#/stake,2021-06-28,https://swap.cometh.io/#/stake,MATIC,C
13846,USDC,pBTC,124347.49,88.16,MATIC,141.21947755593771,FARM,https://swap.smartdex.app,2021-06-28,https://swap.smartdex.app,MATIC,D
13847,USDC,sUSD,14727.4535621,0.37599804000000003,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13848,USDC,sil,49521.4275331,0.4572426,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13849,USDC,unknown,1.198076,0.0,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13850,USDC,xCOPE,2066009.4306760002,0.1,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13851,USDC,xSUSHI,1112.7143079999998,0.19267404000000002,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13852,USDC,yCREDIT,91.7746045,0.0,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13853,USDC 20%,MARK 80%,173687.41,72.06,ETH,105.42064420649444,FARM,https://launchpad.benchmarkprotocol.finance/pools,2021-06-28,https://launchpad.benchmarkprotocol.finance/pools,ETH,C
13854,USDC 50%,CADC 50%,11440.47,0.00,ETH,0.0,FARM,https://v0.dfx.finance,2021-06-28,https://v0.dfx.finance,ETH,D
13855,USDC 50%,EURS 50%,634491.59,0.00,ETH,0.0,FARM,https://v0.dfx.finance,2021-06-28,https://v0.dfx.finance,ETH,D
13856,USDC 50%,PAR 50%,1105064.57,1147.92,ETH,8101386.64562531,FARM,https://mimo.capital/mining,2021-06-28,https://mimo.capital/mining,ETH,C
13857,USDC 50%,XSGD 50%,369980.72,0.00,ETH,0.0,FARM,https://v0.dfx.finance,2021-06-28,https://v0.dfx.finance,ETH,D
13858,USDG,,2149148.19,22.57,BSC,25.311223792326842,FARM,https://gambit.financial/earn,2021-06-28,https://gambit.financial/earn,BSC,C
13859,USDG,AUTO,161589.32,52.73,BSC,69.3706770681621,FARM,https://autofarm.network,2021-06-28,https://autofarm.network,BSC,C
13860,USDG,GMT,436696.68,0.00,BSC,0.0,FARM,https://gambit.financial/earn,2021-06-28,https://gambit.financial/earn,BSC,C
13861,USDG,xGMT,297147.63,0.00,BSC,0.0,FARM,https://gambit.financial/earn,2021-06-28,https://gambit.financial/earn,BSC,C
13862,USDN,BAG,407500.31,0.00,ETH,0.0,FARM,https://bondappetit.io,2021-06-28,https://bondappetit.io,ETH,C
13863,USDN,ETH,431.074849,0.077931,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13864,USDP,DUCK,128210.0,51.17,ETH,66.75269393408824,FARM,https://app.sushi.com/farms/,2021-06-28,https://app.sushi.com/farms/,ETH,A
13865,USDP,DUCK,71717.552458,26.544506879999997,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13866,USDP,ETH,172263.0,38.09,ETH,46.33105836919291,FARM,https://app.sushi.com/farms/,2021-06-28,https://app.sushi.com/farms/,ETH,A
13867,USDP,ETH,84123.4482357,40.5933768,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13868,USDQ,QDAO,81.661396,0.0,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13869,USDT,,19796.67,35.90,MATIC,43.164418909841864,FARM,https://polyfox.finance,2021-06-28,https://polyfox.finance,MATIC,F
13870,USDT,,4350.08,0.00,MATIC,0.0,FARM,https://hawkdex.com,2021-06-28,https://hawkdex.com,MATIC,F
13871,USDT,,80.00,0.00,MATIC,0.0,FARM,https://farm.BoughtThe.top,2021-06-28,https://farm.BoughtThe.top,MATIC,F
13872,USDT,,506.83,77.31,MATIC,116.47013548514495,FARM,https://www.polystarter.fi,2021-06-28,https://www.polystarter.fi,MATIC,F
13873,USDT,,20973.78,43.21,MATIC,54.00955100170002,FARM,https://polygaj.finance,2021-06-28,https://polygaj.finance,MATIC,C
13874,USDT,,86.52,141.36,MATIC,309.95191973100924,FARM,https://gameswap.netlify.app/,2021-06-28,https://gameswap.netlify.app/,MATIC,D
13875,USDT,,127179.59,21.53,MATIC,24.01551914809783,FARM,https://www.blackswap.finance,2021-06-28,https://www.blackswap.finance,MATIC,C
13876,USDT,,45186.21,17.52,MATIC,19.143440722107453,FARM,https://www.blackswap.finance,2021-06-28,https://www.blackswap.finance,MATIC,C
13877,USDT,,2998.83,0,MATIC,0.0,FARM,https://www.polycake.finance,2021-06-28,https://www.polycake.finance,MATIC,C
13878,USDT,,2773.70,65.06,MATIC,91.55807722799354,FARM,https://www.polyshark.finance,2021-06-28,https://www.polyshark.finance,MATIC,F
13879,USDT,,4190.72,84.94,MATIC,133.5937247501073,FARM,https://polyvalent.finance,2021-06-28,https://polyvalent.finance,MATIC,D
13880,USDT,,3362.64,38.00,MATIC,46.199556669303,FARM,https://polyfi.io,2021-06-28,https://polyfi.io,MATIC,D
13881,USDT,,2.51,1543.14,MATIC,366415729.17883277,FARM,https://www.polyape.online/,2021-06-28,https://www.polyape.online/,MATIC,D
13882,USDT,,97.62,0,MATIC,0.0,FARM,https://polypanda.finance,2021-06-28,https://polypanda.finance,MATIC,D
13883,USDT,,221.00,201.43,MATIC,645.4085535327615,FARM,https://www.jurassicfarm.app,2021-06-28,https://www.jurassicfarm.app,MATIC,F
13884,USDT,,481.64,4.59,MATIC,4.696668741106658,FARM,https://polyce.io,2021-06-28,https://polyce.io,MATIC,C
13885,USDT,,75.88,333.38,MATIC,2662.3507026915345,FARM,https://www.monkefarm.finance,2021-06-28,https://www.monkefarm.finance,MATIC,F
13886,USDT,,6286.49,0,MATIC,0.0,FARM,https://polylion.exchange,2021-06-28,https://polylion.exchange,MATIC,C
13887,USDT,,3772.64,259.90,MATIC,1232.6979837689566,FARM,https://polybull.finance,2021-06-28,https://polybull.finance,MATIC,C
13888,USDT,,1960.06,22.15,MATIC,24.786341221403553,FARM,https://www.orcinuslabs.ca,2021-06-28,https://www.orcinuslabs.ca,MATIC,C
13889,USDT,,10.56,151.64,MATIC,354.1506293804132,FARM,https://www.polyapefinance.com,2021-06-28,https://www.polyapefinance.com,MATIC,C
13890,USDT,,920.18,53.79,MATIC,71.17291145624091,FARM,https://polywolf.finance,2021-06-28,https://polywolf.finance,MATIC,F
13891,USDT,,39.04,226.89,MATIC,860.10950598666,FARM,https://www.polygoat.finance,2021-06-28,https://www.polygoat.finance,MATIC,F
13892,USDT,,0.00,0,MATIC,0.0,FARM,https://www.polysnake.finance,2021-06-28,https://www.polysnake.finance,MATIC,F
13893,USDT,,22.41,20.32,MATIC,22.524822853924164,FARM,https://www.polysnake.finance,2021-06-28,https://www.polysnake.finance,MATIC,F
13894,USDT,,1.63,0.00,MATIC,0.0,FARM,https://polycrab.finance,2021-06-28,https://polycrab.finance,MATIC,D
13895,USDT,,210.96,106.52,MATIC,189.69217303426439,FARM,https://stonk.farm/,2021-06-28,https://stonk.farm/,MATIC,D
13896,USDT,,2567.32,128.84,MATIC,261.8759904194248,FARM,https://www.smellycat.finance,2021-06-28,https://www.smellycat.finance,MATIC,C
13897,USDT,,99.48,4.47,MATIC,4.57112366207888,FARM,https://www.polyswan.finance,2021-06-28,https://www.polyswan.finance,MATIC,D
13898,USDT,,190.90,79.12,MATIC,120.41538780462363,FARM,https://www.polyion.net,2021-06-28,https://www.polyion.net,MATIC,F
13899,USDT,,22867.00,14.30,MATIC,15.369749189866333,FARM,https://polypingu.finance,2021-06-28,https://polypingu.finance,MATIC,C
13900,USDT,,11304.65,61.72,MATIC,85.27643324658894,FARM,https://farms.goldenbull.finance,2021-06-28,https://farms.goldenbull.finance,MATIC,C
13901,USDT,,107.65,26.11,MATIC,29.823630718427196,FARM,https://defi.polyakita.com,2021-06-28,https://defi.polyakita.com,MATIC,D
13902,USDT,,8693.23,7.15,MATIC,7.4110629572154085,FARM,https://polygon.prismfinance.net,2021-06-28,https://polygon.prismfinance.net,MATIC,C
13903,USDT,,0.98,51788.50,MATIC,1.042593377594518e+142,FARM,https://polybutterfly.finance,2021-06-28,https://polybutterfly.finance,MATIC,F
13904,USDT,,233.21,209.23,MATIC,705.5265230780884,FARM,https://southpark.finance/,2021-06-28,https://southpark.finance/,MATIC,D
13905,USDT,,1173.66,117.99,MATIC,224.7862299576929,FARM,https://polycash.finance,2021-06-28,https://polycash.finance,MATIC,F
13906,USDT,,162.48,65.04,MATIC,91.5198375870165,FARM,https://www.polytiger.com/,2021-06-28,https://www.polytiger.com/,MATIC,D
13907,USDT,,189.77,26.05,MATIC,29.74581548748647,FARM,https://polydeer.finance,2021-06-28,https://polydeer.finance,MATIC,C
13908,USDT,,189.77,81.41,MATIC,125.50980630329916,FARM,https://polydeer.finance,2021-06-28,https://polydeer.finance,MATIC,C
13909,USDT,,189.77,244.24,MATIC,1040.7426648763972,FARM,https://polydeer.finance,2021-06-28,https://polydeer.finance,MATIC,C
13910,USDT,,0.05,31477.80,MATIC,3.77657283413863e+100,FARM,https://avengers.exchange,2021-06-28,https://avengers.exchange,MATIC,D
13911,USDT,,323.52,329.58,MATIC,2560.2604130647387,FARM,https://berserkfinance.com,2021-06-28,https://berserkfinance.com,MATIC,D
13912,USDT,,220.03,182.40,MATIC,516.8511897616615,FARM,https://polygon.space-defi.com/,2021-06-28,https://polygon.space-defi.com/,MATIC,C
13913,USDT,,16.46,8516.50,MATIC,1.7530101321233323e+35,FARM,https://www.glockswap.com,2021-06-28,https://www.glockswap.com,MATIC,F
13914,USDT,,30322.96,9.79,MATIC,10.283801731534181,FARM,https://8ballfinance.io,2021-06-28,https://8ballfinance.io,MATIC,C
13915,USDT,,59824.01,274.50,MATIC,1440.5575801918847,FARM,https://polyvertex.finance/farms,2021-06-28,https://polyvertex.finance/farms,MATIC,C
13916,USDT,,936.76,0.00,MATIC,0.0,FARM,https://polymax.club,2021-06-28,https://polymax.club,MATIC,D
13917,USDT,,171837.46,32.80,MATIC,38.798452500227754,FARM,https://polysnow.farm,2021-06-28,https://polysnow.farm,MATIC,C
13918,USDT,,2460279.79,26.57,MATIC,30.42176243067052,FARM,https://polyyeld.finance,2021-06-28,https://polyyeld.finance,MATIC,C
13919,USDT,,5006.34,5.44,MATIC,5.590260032021499,FARM,https://stonky.farm/,2021-06-28,https://stonky.farm/,MATIC,D
13920,USDT,,2851.87,64.57,MATIC,90.62339425615768,FARM,https://polycafe.finance,2021-06-28,https://polycafe.finance,MATIC,C
13921,USDT,,80.00,110.92,MATIC,202.68365477524455,FARM,https://slowpoke.space,2021-06-28,https://slowpoke.space,MATIC,F
13922,USDT,,30.57,120.96,MATIC,234.54463629042266,FARM,https://polycomet.com,2021-06-28,https://polycomet.com,MATIC,F
13923,USDT,,4505140.39,68.76,MATIC,98.76502249310475,FARM,https://augury.finance,2021-06-28,https://augury.finance,MATIC,C
13924,USDT,,1586.18,130.59,MATIC,268.241735829572,FARM,PolyMemeV2,2021-06-28,PolyMemeV2,MATIC,C
13925,USDT,,428.27,0.00,MATIC,0.0,FARM,https://bali.worldswap.finance,2021-06-28,https://bali.worldswap.finance,MATIC,D
13926,USDT,,13563.55,4.29,MATIC,4.38308748714844,FARM,https://polycuban.finance,2021-06-28,https://polycuban.finance,MATIC,C
13927,USDT,,591.36,120.54,MATIC,233.14710899946286,FARM,https://carouselswap.com,2021-06-28,https://carouselswap.com,MATIC,F
13928,USDT,,537435.45,117.36,MATIC,222.7530428907298,FARM,https://polycrystal.finance,2021-06-28,https://polycrystal.finance,MATIC,C
13929,USDT,,975215.19,162.97,MATIC,408.38687876584044,FARM,https://polyroll.org,2021-06-28,https://polyroll.org,MATIC,F
13930,USDT,,607336.90,133.52,MATIC,279.15079036420457,FARM,https://www.polypulsar.farm,2021-06-28,https://www.polypulsar.farm,MATIC,C
13931,USDT,,237.63,141.97,MATIC,312.4505417867725,FARM,https://legofarming-polygon.club,2021-06-28,https://legofarming-polygon.club,MATIC,F
13932,USDT,,3763.51,23.96,MATIC,27.06408672612892,FARM,https://fairyfarming.world/,2021-06-28,https://fairyfarming.world/,MATIC,D
13933,USDT,,145765.44,45.53,MATIC,57.619902118721726,FARM,https://rediant.finance,2021-06-28,https://rediant.finance,MATIC,C
13934,USDT,,40557.86,105.15,MATIC,185.76177136115288,FARM,https://stonkz.farm/,2021-06-28,https://stonkz.farm/,MATIC,D
13935,USDT,,293656.62,668.01,MATIC,74872.56489424323,FARM,https://harvester.app,2021-06-28,https://harvester.app,MATIC,D
13936,USDT,,5107.17,0.00,MATIC,0.0,FARM,https://polymeryield.finance,2021-06-28,https://polymeryield.finance,MATIC,C
13937,USDT,,6697.54,1161.26,MATIC,9219735.386548003,FARM,https://polybrew.finance,2021-06-28,https://polybrew.finance,MATIC,C
13938,USDT,,188361.80,55.94,MATIC,74.88733288208334,FARM,PolyDiamond,2021-06-28,PolyDiamond,MATIC,C
13939,USDT,,1407.17,87.77,MATIC,140.28280666294398,FARM,https://polygrass.online,2021-06-28,https://polygrass.online,MATIC,D
13940,USDT,,5316.27,19.44,MATIC,21.451916487356428,FARM,https://foxfarming.us,2021-06-28,https://foxfarming.us,MATIC,D
13941,USDT,,2431.64,1491.50,MATIC,223179972.1074739,FARM,https://hippolygon.com,2021-06-28,https://hippolygon.com,MATIC,D
13942,USDT,,5080193.45,344.27,MATIC,2977.0779047167466,FARM,https://bone.polypup.finance,2021-06-28,https://bone.polypup.finance,MATIC,C
13943,USDT,,231.90,0.00,MATIC,0.0,FARM,https://www.polyruby.finance,2021-06-28,https://www.polyruby.finance,MATIC,D
13944,USDT,,8879.07,3012.75,MATIC,373424800318065.4,FARM,https://polyzeus.finance,2021-06-28,https://polyzeus.finance,MATIC,D
13945,USDT,,9216583.16,58.94,MATIC,80.20495062113793,FARM,https://polycat.finance,2021-06-28,https://polycat.finance,MATIC,C
13946,USDT,,884.13,14.46,BSC,15.554415728867088,FARM,https://donutdefi.com,2021-06-28,https://donutdefi.com,BSC,D
13947,USDT,,277.30,0.00,BSC,0.0,FARM,https://www.goosedefi.com,2021-06-28,https://www.goosedefi.com,BSC,C
13948,USDT,,49144.46,0,BSC,0.0,FARM,https://www.goosedefi.com,2021-06-28,https://www.goosedefi.com,BSC,C
13949,USDT,,112509.26,5.25,BSC,5.389858326351837,FARM,https://kimochi.finance,2021-06-28,https://kimochi.finance,BSC,D
13950,USDT,,55.30,55.70,BSC,74.46874593943826,FARM,https://bobadefi.com,2021-06-28,https://bobadefi.com,BSC,D
13951,USDT,,521.72,0.00,BSC,0.0,FARM,http://slime.finance,2021-06-28,http://slime.finance,BSC,D
13952,USDT,,1724.45,49.17,BSC,63.45525658642086,FARM,https://toad.farm,2021-06-28,https://toad.farm,BSC,D
13953,USDT,,344.13,24.47,BSC,27.713337021724804,FARM,https://www.coralfarm.finance/,2021-06-28,https://www.coralfarm.finance/,BSC,C
